tender_id,bidder_id,tender_value,bid_value,award_status,submission_date,department,location
TEND_01033,COMP_059,1990369,7887680.0,Lost,2023-06-23,Defense,Delhi
TEND_01492,COMP_100,3998242,1851684.0,Lost,2023-08-05,Infrastructure,Kolkata
TEND_00559,COMP_082,8177125,1854858.0,Lost,2024-03-31,IT,Chennai
TEND_01529,COMP_035,1267060,524083.0,Lost,2024-08-31,Infrastructure,Hyderabad
TEND_00069,COMP_072,1081519,1946740.0,Lost,2024-09-20,Defense,Mumbai
TEND_01429,COMP_069,9227960,5693393.0,Lost,2023-07-18,Infrastructure,Bangalore
TEND_00135,COMP_064,4728714,6329725.0,Lost,2024-04-30,IT,Kolkata
TEND_01569,COMP_048,8159698,7797950.0,Lost,2024-06-16,IT,Bangalore
TEND_01276,COMP_095,1440281,6754914.0,Lost,2023-07-19,Infrastructure,Bangalore
TEND_00438,COMP_036,3991106,7440873.0,Lost,2024-01-06,IT,Hyderabad
TEND_00349,COMP_031,2372466,4629946.0,Lost,2024-03-23,IT,Chennai
TEND_00947,COMP_017,7828748,8388199.0,Lost,2023-09-05,Infrastructure,Kolkata
TEND_01023,COMP_066,8149932,4346400.0,Lost,2023-09-21,Defense,Mumbai
TEND_00051,COMP_056,1901317,1578093.1099999999,Won,2023-02-27,IT,Chennai
TEND_01471,COMP_030,1996830,2752184.0,Lost,2023-10-29,IT,Mumbai
TEND_00903,COMP_048,2664150,7918491.0,Lost,2023-01-31,IT,Delhi
TEND_01062,COMP_075,7288987,3815771.0,Lost,2024-05-12,IT,Bangalore
TEND_00500,COMP_073,4710061,4003551.85,Won,2023-09-06,Infrastructure,Delhi
TEND_00406,COMP_056,2655214,5920293.0,Lost,2024-08-27,Defense,Bangalore
TEND_01336,COMP_092,7973641,2010730.0,Lost,2023-09-28,Defense,Hyderabad
TEND_00672,COMP_095,2279180,7388728.0,Lost,2024-08-28,Health,Chennai
TEND_00751,COMP_090,9434451,9109281.0,Lost,2024-10-27,IT,Mumbai
TEND_01139,COMP_066,4238891,7142037.0,Lost,2024-01-29,IT,Hyderabad
TEND_00262,COMP_023,9064653,4107224.0,Lost,2024-05-16,Health,Mumbai
TEND_00688,COMP_023,4081419,1139316.0,Lost,2024-08-14,Defense,Chennai
TEND_00769,COMP_088,4545511,4345915.0,Lost,2023-03-25,Education,Kolkata
TEND_00563,COMP_043,1474945,6805403.0,Lost,2023-12-31,Education,Delhi
TEND_00238,COMP_089,9830146,6665241.0,Lost,2024-07-02,Defense,Delhi
TEND_01425,COMP_038,2413999,2100179.13,Won,2023-12-08,IT,Mumbai
TEND_00529,COMP_059,9159096,9140281.0,Lost,2024-02-11,Education,Mumbai
TEND_01635,COMP_047,4840691,846849.0,Lost,2024-02-29,Infrastructure,Mumbai
TEND_00572,COMP_012,8857673,1206068.0,Lost,2023-04-03,Infrastructure,Chennai
TEND_00660,COMP_006,4275889,7415131.0,Lost,2024-09-05,Health,Kolkata
TEND_01259,COMP_064,9902415,1080891.0,Lost,2024-02-16,Defense,Delhi
TEND_00852,COMP_059,3142195,798494.0,Lost,2024-03-07,Defense,Hyderabad
TEND_00176,COMP_063,339102,281454.66,Won,2024-11-08,Education,Bangalore
TEND_00400,COMP_048,9775345,9076370.0,Lost,2023-06-08,IT,Chennai
TEND_00203,COMP_020,9529413,7656432.0,Lost,2023-01-14,Defense,Delhi
TEND_00744,COMP_012,4493778,9201484.0,Lost,2024-01-08,Education,Kolkata
TEND_00234,COMP_069,8093756,3749697.0,Lost,2023-08-13,Education,Chennai
TEND_00084,COMP_053,4212065,3875099.8000000003,Won,2024-05-19,Defense,Hyderabad
TEND_01564,COMP_042,310116,310116.0,Won,2023-03-14,Education,Delhi
TEND_01430,COMP_088,6136368,7317003.0,Lost,2023-09-06,Health,Chennai
TEND_00692,COMP_016,4264279,1805511.0,Lost,2024-05-25,Health,Delhi
TEND_01593,COMP_100,1307949,3586815.0,Lost,2024-08-25,Defense,Delhi
TEND_01493,COMP_035,7587165,8479610.0,Lost,2023-08-04,IT,Kolkata
TEND_01346,COMP_099,3900241,7434844.0,Lost,2024-08-24,Health,Bangalore
TEND_01545,COMP_090,5588166,4655146.0,Lost,2024-06-24,Health,Kolkata
TEND_01193,COMP_099,438076,9148947.0,Lost,2023-08-08,Defense,Delhi
TEND_00314,COMP_015,4934797,4184289.0,Lost,2024-12-27,Infrastructure,Chennai
TEND_00264,COMP_087,5590070,5396826.0,Lost,2023-08-09,Education,Hyderabad
TEND_01648,COMP_019,6541878,6435459.0,Lost,2024-01-24,Health,Kolkata
